ProductCode, Id
14678,01t24000004rZfuAAE
37522,01t24000004rZuVAAU
29502,01t24000004ra5OAAQ
24787,01t24000004ra5PAAQ
30715,01t24000004ra5QAAQ
35294,01t24000004raELAAY
45273,01t24000004rcTmAAI
17778,01t24000004rcmeAAA
18860,01t24000004reBzAAI
23494,01t24000004reJtAAI
51250,01t24000004reu1AAA
51284,01t24000004reu2AAA
1002384,01t24000004rewHAAQ
27068,01t24000004rewIAAQ
1002739,01t24000004qLWeAAM
24440,01t24000004qLWfAAM
36980,01t24000004qMrOAAU
1008870,01t24000004qN77AAE
14316,01t24000004qNCqAAM
27644,01t24000004qNCrAAM
33097,01t24000004qNS5AAM
10684,01t24000004qNS6AAM
53342,01t24000004qO3fAAE
48756,01t24000004qOIVAA2
1004990,01t24000004qOmuAAE
18025,01t24000004qOmvAAE
57921,01t24000004qPJUAA2
39572,01t24000004qQkCAAU
45314,01t24000004qQuCAAU
32613,01t24000004qQvAAAU
1005146,01t24000004qRO2AAM
19528,01t24000004qRfwAAE
17234,01t24000004qRuhAAE
35336,01t24000004qRxbAAE
33431,01t24000004qS2vAAE
36334,01t24000004qSCRAA2
28017,01t24000004qSHMAA2
36034,01t24000004qSHNAA2
28599,01t24000004qSHOAA2
53700,01t24000004qSHPAA2
57364,01t24000004qTwQAAU
41835,01t24000004qU7dAAE
20420,01t24000004qUTjAAM
43686,01t24000004rN6OAAU
31896,01t24000004rNPLAA2
44806,01t24000004rNPMAA2
17916,01t24000004rNsrAAE
34384,01t24000004rOHrAAM
23976,01t24000004rOHsAAM
51397,01t24000004rOO9AAM
37324,01t24000004qLFeAAM
66180,01t24000004qMucAAE
25759,01t24000004qNDPAA2
1000250,01t24000004qNRRAA2
17427,01t24000004qNRqAAM
12969,01t24000004qNRrAAM
58314,01t24000004qNRsAAM
37910,01t24000004qNaOAAU
42115,01t24000004qNsmAAE
27924,01t24000004rMRuAAM
33081,01t24000004rNkJAAU
45397,01t24000004rNkKAAU
18426,01t24000004rO2DAAU
53372,01t24000004rOQUAA2
53333,01t24000004rOwaAAE
47452,01t24000004rQPnAAM
57537,01t24000004rQPoAAM
48750,01t24000004rQWFAA2
36932,01t24000004rQZ4AAM
33899,01t24000004rQZ5AAM
1005562,01t24000004rRfSAAU
15528,01t24000004rRfcAAE
24093,01t24000004rSGOAA2
32507,01t24000004rSuOAAU
55161,01t24000004rTCDAA2
39699,01t24000004rTMhAAM
36326,01t24000004rThfAAE
30812,01t24000004rUY0AAM
52994,01t24000004rUY1AAM
10539,01t24000004rXTNAA2
32970,01t24000004rXaYAAU
16497,01t24000004rZ7iAAE
56160,01t24000004pQtWAAU
55246,01t24000004pR9eAAE
1001258,01t24000004pSCPAA2
1002953,01t24000004pUAVAA2
10688,01t24000004pUENAA2
1005750,01t24000004pUEOAA2
12984,01t24000004pUEPAA2
1003226,01t24000004pUVxAAM
10249,01t24000004pVCrAAM
47207,01t24000004pVCsAAM
11377,01t24000004pVLUAA2
11818,01t24000004pVOnAAM
11553,01t24000004pVeqAAE
14200,01t24000004pVogAAE
1517098,01t24000004qHhxAAE
10833,01t24000004qHjAAAU
15281,01t24000004qHnqAAE
1000892,01t24000004qHxvAAE
13358,01t24000004qHxwAAE
15761,01t24000004qHxxAAE
20916,01t24000004qI85AAE
12227,01t24000004qIAaAAM
11627,01t24000004qIhoAAE
1004449,01t24000004qITOAA2
1000893,01t24000004qJzUAAU
17868,01t24000004qKDbAAM
1002751,01t24000004qKDcAAM
20830,01t24000004qKKIAA2
1002677,01t24000004qKMiAAM
1003174,01t24000004qKS7AAM
12995,01t24000004qLPJAA2
14728,01t24000004qLPKAA2
1006637,01t24000004qMtoAAE
36952,01t24000004qN1TAAU
14876,01t24000004qN1UAAU
45052,01t24000004qNESAA2
37280,01t24000004qNETAA2
16209,01t24000004qNUBAA2
1003860,01t24000004qO1KAAU
10694,01t24000004qO1LAAU
11422,01t24000004qO4OAAU
53769,01t24000004qO8QAAU
11706,01t24000004qOLPAA2
38163,01t24000004qOLQAA2
1005339,01t24000004qOoMAAU
25849,01t24000004qOoNAAU
41428,01t24000004qOoOAAU
25786,01t24000004qP7sAAE
37764,01t24000004qP7tAAE
1000416,01t24000004qP7uAAE
31871,01t24000004qQhwAAE
43124,01t24000004qQhxAAE
29681,01t24000004qQhyAAE
20170,01t24000004qQhzAAE
30317,01t24000004qQi0AAE
36582,01t24000004qQskAAE
10675,01t24000004qRF5AAM
29248,01t24000004qRaNAAU
13317,01t24000004qRaOAAU
57061,01t24000004qUN2AAM
18753,01t24000004qUN3AAM
52919,01t24000004rK2xAAE
47106,01t24000004rLVbAAM
53586,01t24000004rO94AAE
43998,01t24000004rOm6AAE
52913,01t24000004rQQCAA2
42197,01t24000004rQd6AAE
20956,01t24000004rQuqAAE
28178,01t24000004rcTwAAI
37298,01t24000004rdkAAAQ
45961,01t24000004rMxgAAE
31337,01t24000004rNRWAA2
20675,01t24000004rNXPAA2
57747,01t24000004rNXeAAM
38318,01t24000004rNl2AAE
24245,01t24000004rOEJAA2
33782,01t24000004rOPbAAM
21009,01t24000004rOkeAAE
25215,01t24000004rP7YAAU
29055,01t24000004rT60AAE
39943,01t24000004rTfZAAU
57142,01t24000004rULQAA2
32779,01t24000004rUlEAAU
15342,01t24000004rWPFAA2
30181,01t24000004rX9hAAE
49112,01t24000004rX9iAAE
24090,01t24000004rXWRAA2
20951,01t24000004rXZaAAM
11423,01t24000004rXZbAAM
32341,01t24000004rXZcAAM
22009,01t24000004rYzPAAU
60505,01t240000054pZzAAI
28296,01t24000004qUHdAAM
802809,01t24000004qUWOAA2
40047,01t24000004qUWPAA2
11064,01t24000004qUbYAAU
34930,01t24000004qUbZAAU
58293,01t24000004qUpVAAU
43154,01t24000004qUrWAAU
20514,01t24000004qWFKAA2
13975,01t24000004rLXcAAM
39012,01t24000004rLiuAAE
35202,01t24000004rLlPAAU
12484,01t24000004rMRGAA2
57017,01t24000004rNiIAAU
40906,01t24000004rNzdAAE
38670,01t24000004rQLvAAM
43984,01t24000004rQLwAAM
46245,01t24000004rRAjAAM
33916,01t24000004rRAkAAM
37202,01t24000004rRAlAAM
33086,01t24000004rREWAA2
27896,01t24000004rT2XAAU
18358,01t24000004rT8zAAE
24690,01t24000004rTjvAAE
38805,01t24000004rU7JAAU
19640,01t24000004rUf1AAE
30075,01t24000004rWFFAA2
23887,01t24000004rWQrAAM
38884,01t24000004rXKuAAM
49012,01t24000004rXYDAA2
805849,01t24000004rZGfAAM
56061,01t24000004pR2xAAE
54422,01t24000004pRZNAA2
54419,01t24000004pRZOAA2
10149,01t24000004pS88AAE
55944,01t24000004pS89AAE
1001730,01t24000004pSPxAAM
27894,01t24000004pSZiAAM
22083,01t24000004pU8FAAU
1002794,01t24000004pUJcAAM
1001781,01t24000004pUdSAAU
1001473,01t24000004pUpnAAE
11491,01t24000004pUuxAAE
12642,01t24000004pVA2AAM
1001374,01t24000004pVAWAA2
23641,01t24000004pVPMAA2
1006408,01t24000004pVPNAA2
10993,01t24000004qIFpAAM
14815,01t24000004qKLLAA2
31039,01t24000004qKmRAAU
11169,01t24000004qKnoAAE
12854,01t24000004qKnpAAE
15247,01t24000004qKnqAAE
54328,01t24000004qLIDAA2
165774,01t24000004qLJkAAM
12951,01t24000004qOGoAAM
41960,01t24000004qOSuAAM
42813,01t24000004qOaoAAE
10742,01t24000004qOoqAAE
14136,01t24000004qOptAAE
38834,01t24000004qOrBAAU
40199,01t24000004qOpuAAE
12886,01t24000004qOtWAAU
26114,01t24000004qOwVAAU
45021,01t24000004qOx9AAE
47144,01t24000004qLW5AAM
36890,01t24000004qLW6AAM
17873,01t24000004qLaqAAE
1004625,01t24000004qLe4AAE
47420,01t24000004qNIZAA2
25292,01t24000004qNXZAA2
26245,01t24000004qNvRAAU
1001766,01t24000004qOEYAA2
32156,01t24000004qOP2AAM
11521,01t24000004qOXBAA2
13922,01t24000004qOZRAA2
23684,01t24000004qOZSAA2
49444,01t24000004qOZTAA2
46496,01t24000004qOo7AAE
58226,01t24000004qRm4AAE
34778,01t24000004qSQ4AAM
1000865,01t24000004qTbrAAE
43100,01t24000004qTkeAAE
11148,01t24000004qTkfAAE
35642,01t24000004rMY7AAM
47169,01t24000004rNCvAAM
53610,01t24000004rNdcAAE
314958,01t24000004rO9sAAE
15755,01t24000004rOCXAA2
26539,01t24000004rQgjAAE
26979,01t24000004rQtYAAU
44155,01t24000004rWJbAAM
26684,01t24000004rWmdAAE
49087,01t24000004rZieAAE
52743,01t24000004raAdAAI
38816,01t24000004raLMAAY
43758,01t24000004raiVAAQ
42495,01t24000004raljAAA
1008352,01t24000004ravAAAQ
41181,01t24000004redoAAA
33403,01t24000004redpAAA
20773,01t24000004rN5BAAU
41417,01t24000004rNIyAAM
24202,01t24000004rNcjAAE
36306,01t24000004rO2mAAE
25691,01t24000004rOAbAAM
15572,01t24000004rOM8AAM
14044,01t24000004rOTOAA2
39731,01t24000004rOoqAAE
22163,01t24000004rOtMAAU
832405,01t24000004rP40AAE
39191,01t24000004rQJkAAM
49406,01t24000004rQRjAAM
22241,01t24000004rJyCAAU
21956,01t24000004rLzbAAE
60322,01t24000004rM0PAAU
48238,01t24000004rNvWAAU
37302,01t24000004rObrAAE
55007,01t24000004rQmSAAU
12064,01t24000004rQqFAAU
34244,01t24000004rQvFAAU
42591,01t24000004rR1cAAE
23113,01t24000004rRQDAA2
23784,01t24000004rRdbAAE
38614,01t24000004rRhYAAU
37266,01t24000004rRhZAAU
44824,01t24000004rSyGAAU
12078,01t24000004rT31AAE
20697,01t24000004rT3BAAU
38546,01t24000004rT32AAE
15595,01t24000004rTptAAE
45967,01t24000004rUKcAAM
20687,01t24000004rUbTAAU
33828,01t24000004rWLIAA2
58233,01t24000004rWPAAA2
44820,01t24000004rWPBAA2
33176,01t24000004rWZPAA2
36190,01t24000004rXZVAA2
40087,01t24000004rXg2AAE
28955,01t24000004rXlqAAE
33580,01t24000004rZBfAAM
21995,01t24000004rZkkAAE
37714,01t24000004ra9GAAQ
26513,01t24000004raKxAAI
40043,01t24000004raS3AAI
15279,01t24000004rcr5AAA
54565,01t24000004pQuZAAU
54766,01t24000004pRqiAAE
54994,01t24000004pSTVAA2
1003572,01t24000004pSw3AAE
20629,01t24000004pVbwAAE
1001123,01t24000004qHdgAAE
11749,01t24000004qHdhAAE
1001171,01t24000004qHdiAAE
1005200,01t24000004qHp8AAE
22164,01t24000004qI1nAAE
10741,01t24000004qI2CAAU
20380,01t24000004qI2DAAU
35785,01t24000004qI9wAAE
23302,01t24000004qI2EAAU
10895,01t24000004qI1oAAE
1001668,01t24000004qI1pAAE
45445,01t24000004qIQ4AAM
44624,01t24000004qIQsAAM
13376,01t24000004qIQ5AAM
12291,01t24000004qITSAA2
20376,01t24000004qIQ6AAM
14688,01t24000004qIQ7AAM
24341,01t24000004qIQ8AAM
12420,01t24000004qIbCAAU
10444,01t24000004qIbDAAU
30080,01t24000004qIezAAE
1002825,01t24000004qImPAAU
10826,01t24000004qJtWAAU
17083,01t24000004qJtbAAE
12654,01t24000004qJzPAAU
26630,01t24000004qJzQAAU
340305,01t24000004qK9AAAU
45221,01t24000004qLMzAAM
10435,01t24000004qMquAAE
10439,01t24000004qMzSAAU
1001868,01t24000004qNThAAM
51824,01t24000004qOjqAAE
29549,01t24000004qOjrAAE
861154,01t24000004qOvcAAE
16813,01t24000004qPBGAA2
43007,01t24000004qPNMAA2
18518,01t24000004qPNNAA2
1005882,01t24000004qQlZAAU
825341,01t24000004qQonAAE
45794,01t24000004qQv5AAE
18540,01t24000004qR9vAAE
11914,01t24000004qRPZAA2
1000056,01t24000004qRgGAAU
1006362,01t24000004qSHgAAM
39049,01t24000004qSHhAAM
35654,01t24000004qTYOAA2
16449,01t24000004qTi9AAE
19710,01t24000004qUJKAA2
31481,01t24000004qUJLAA2
73894,01t24000004qUcCAAU
40074,01t24000004rLspAAE
43073,01t24000004rM2GAAU
45965,01t24000004rM3TAAU
22082,01t24000004rMZeAAM
52042,01t24000004rMeyAAE
35008,01t24000004rMfrAAE
73679,01t24000004rMttAAE
31617,01t24000004rMzNAAU
14364,01t24000004rPAwAAM
680270,01t24000004rQWoAAM
76518,01t24000004rQcSAAU
26891,01t24000004rUDvAAM
37206,01t24000004rK0hAAE
47967,01t24000004rMwdAAE
27184,01t24000004rNEDAA2
28014,01t24000004rQJVAA2
39798,01t24000004rRAFAA2
22324,01t24000004rRZZAA2
36352,01t24000004rSo1AAE
26538,01t24000004rU4eAAE
35260,01t24000004rUEAAA2
16739,01t24000004rUF8AAM
21104,01t24000004rUjDAAU
58224,01t24000004rVx6AAE
25502,01t24000004rWRGAA2
44471,01t24000004rXGsAAM
26432,01t24000004rXYcAAM
25855,01t24000004rXZGAA2
54128,01t24000004rXiIAAU
42546,01t24000004rXiJAAU
47098,01t24000004rZS7AAM
33467,01t24000004rZufAAE
1000473,01t24000004rZugAAE
18106,01t24000004raM5AAI
13155,01t24000004raM6AAI
21078,01t24000004raM7AAI
35072,01t24000004raloAAA
33553,01t24000004rc9cAAA
18578,01t24000004re9ZAAQ
57706,01t24000004re9aAAA
22940,01t24000004refVAAQ
29383,01t24000004rehbAAA
11015,01t24000004qLEbAAM
42901,01t24000004qNbvAAE
17396,01t24000004qNnmAAE
42016,01t24000004qOIkAAM
55154,01t24000004qPLGAA2
52233,01t24000004qQoxAAE
20291,01t24000004qR71AAE
16770,01t24000004qRGXAA2
1000336,01t24000004qRKyAAM
19941,01t24000004qRKzAAM
14774,01t24000004qRL0AAM
55587,01t24000004qRL1AAM
13219,01t24000004qTkPAAU
39849,01t24000004qTwzAAE
15337,01t24000004qTx0AAE
35496,01t24000004qUK8AAM
57752,01t24000004qUNvAAM
58499,01t24000004qWFjAAM
27694,01t24000004rLrSAAU
48237,01t24000004rLrTAAU
37784,01t24000004rMKtAAM
16364,01t24000004rMPeAAM
3932,01t24000004rMsvAAE
44757,01t24000004rN2MAAU
57832,01t24000004rN6JAAU
52987,01t24000004rN7vAAE
55035,01t24000004rNF1AAM
54861,01t24000004pRTPAA2
1002672,01t24000004pSHtAAM
56839,01t24000004pSHuAAM
26469,01t24000004pSKYAA2
10223,01t24000004pSKZAA2
1003063,01t24000004pShcAAE
1001397,01t24000004pSqoAAE
10549,01t24000004pSqpAAE
1205520,01t24000004pUv7AAE
10453,01t24000004pVnnAAE
1002962,01t24000004pVrLAAU
24008,01t24000004qICvAAM
10879,01t24000004qISPAA2
1002936,01t24000004qIgHAAU
1005274,01t24000004qK8lAAE
39951,01t24000004qKHiAAM
12541,01t24000004qKewAAE
39602,01t24000004qKrMAAU
24047,01t24000004qKrNAAU
1001975,01t24000004qNZuAAM
21228,01t24000004qNdXAAU
22555,01t24000004qNdYAAU
42075,01t24000004qNhFAAU
54244,01t24000004qNvbAAE
10044,01t24000004qNvcAAE
1000724,01t24000004qO9nAAE
22956,01t24000004qOMmAAM
43294,01t24000004qOP7AAM
42295,01t24000004qOgIAAU
36484,01t24000004qOt2AAE
1001256,01t24000004qPNWAA2
14804,01t24000004qQWKAA2
45447,01t24000004qQgKAAU
41051,01t24000004qQlyAAE
36296,01t24000004qRPoAAM
34218,01t24000004qRPpAAM
26755,01t24000004qRbaAAE
112378,01t24000004qRdCAAU
60484,01t240000054fm1AAA
46236,01t240000054u35AAA
60535,01t240000054whoAAA
52074,01t24000004rLrNAAU
15737,01t24000004rLtsAAE
51921,01t24000004rN9hAAE
45002,01t24000004rNMbAAM
23037,01t24000004rNMcAAM
48768,01t24000004rNihAAE
30366,01t24000004rNiiAAE
30144,01t24000004rNpiAAE
52816,01t24000004rNznAAE
11771,01t24000004rOajAAE
33745,01t24000004rP82AAE
36032,01t24000004rQPiAAM
46800,01t24000004rQYzAAM
25979,01t24000004rRJWAA2
31004,01t24000004rRU5AAM
25708,01t24000004rRU6AAM
44895,01t24000004rRawAAE
32672,01t24000004rSvvAAE
39728,01t24000004rSwUAAU
39631,01t24000004rTqrAAE
76432,01t24000004rUVLAA2
46377,01t24000004rW8dAAE
57354,01t24000004rX9NAAU
26790,01t24000004rXDKAA2
27882,01t24000004rXPGAA2
22874,01t24000004rXXKAA2
48034,01t24000004rZCiAAM
40038,01t24000004rcWWAAY
37513,01t24000004rcx8AAA
19970,01t24000004reSqAAI
15408,01t24000004qLWyAAM
16553,01t24000004qLWzAAM
60362,01t24000004qLd1AAE
18660,01t24000004qMsRAAU
19435,01t24000004qMsSAAU
18909,01t24000004qNg2AAE
48722,01t24000004qNgbAAE
13743,01t24000004qNt1AAE
13340,01t24000004qNtQAAU
827801,01t24000004qOxEAAU
37332,01t24000004rMF5AAM
12858,01t24000004rMG8AAM
24870,01t24000004rN9DAAU
53330,01t24000004rNyLAAU
19379,01t24000004rO23AAE
51412,01t24000004rOkyAAE
21693,01t24000004rTCSAA2
39897,01t24000004rTGUAA2
45948,01t24000004rTGVAA2
24109,01t24000004rTWrAAM
22716,01t24000004rUcbAAE
36793,01t24000004rWWLAA2
11415,01t24000004rX85AAE
36422,01t24000004rX86AAE
52154,01t24000004rZAXAA2
19612,01t24000004rZI7AAM
28792,01t24000004rZAYAA2
51138,01t24000004rZOUAA2
48966,01t24000004rZOVAA2
26794,01t24000004rZmqAAE
27629,01t24000004ra0OAAQ
18275,01t24000004ra8cAAA
409090,01t24000004raS8AAI
802817,01t24000004raWFAAY
44371,01t24000004raWGAAY
56098,01t24000004pR3RAAU
54704,01t24000004pRhCAAU
1002459,01t24000004pSAOAA2
55553,01t24000004pSI3AAM
56441,01t24000004pSLgAAM
1003106,01t24000004pSVbAAM
1006333,01t24000004pSWKAA2
1000842,01t24000004pSgPAAU
55938,01t24000004pSkbAAE
1000788,01t24000004pToyAAE
12738,01t24000004pUPGAA2
28735,01t24000004pUUGAA2
11675,01t24000004pUYwAAM
22054,01t24000004pUimAAE
11569,01t24000004pUj6AAE
31775,01t24000004pVNfAAM
1005847,01t24000004pVgwAAE
1003243,01t24000004qKU3AAM
39579,01t24000004qKU4AAM
42972,01t24000004qKVVAA2
32949,01t24000004qKVWAA2
29490,01t24000004qKVXAA2
24897,01t24000004qKU5AAM
37516,01t24000004qKcgAAE
22327,01t24000004qKe8AAE
52061,01t24000004qKkpAAE
13208,01t24000004qKe9AAE
12867,01t24000004qKmMAAU
13699,01t24000004qKeAAAU
22438,01t24000004qKeBAAU
13112,01t24000004qKvdAAE
28753,01t24000004rLlKAAU
31430,01t24000004rNLJAA2
28318,01t24000004rNqgAAE
34306,01t24000004rO8kAAE
52256,01t24000004rRYvAAM
16488,01t24000004rT0HAAU
13009,01t24000004rTBeAAM
25118,01t24000004rTBfAAM
25151,01t24000004rTIpAAM
27968,01t24000004rTgrAAE
16259,01t24000004rUI2AAM
33143,01t24000004rcWCAAY
34404,01t24000004rcdrAAA
38350,01t24000004rcfiAAA
19371,01t24000004rcqlAAA
19714,01t24000004rdkBAAQ
60601,01t240000058XpFAAU
55628,01t24000004rKAXAA2
52885,01t24000004rKCdAAM
19140,01t24000004rLSwAAM
32744,01t24000004rLTaAAM
12722,01t24000004rMIEAA2
41583,01t24000004rMIFAA2
23678,01t24000004rMhOAAU
30269,01t24000004rMmsAAE
16498,01t24000004rN0kAAE
22008,01t24000004rNUaAAM
48767,01t24000004rNryAAE
58210,01t24000004rNxcAAE
52637,01t24000004rO7IAAU
23288,01t24000004rR8nAAE
25302,01t24000004rSJhAAM
29155,01t24000004rSyVAAU
28881,01t24000004rTB0AAM
41474,01t24000004rTB1AAM
41502,01t24000004rXeQAAU
46420,01t24000004rZ03AAE
39996,01t24000004rcvCAAQ
40387,01t24000004re8gAAA
14630,01t24000004reG6AAI
39963,01t24000004rf04AAA
19515,01t24000004rJraAAE
39657,01t24000004rKH9AAM
32474,01t24000004rLnGAAU
46708,01t24000004rMk3AAE
57079,01t24000004rMk4AAE
20459,01t24000004rNRgAAM
10719,01t24000004rOHNAA2
22912,01t24000004rOqNAAU
13520,01t24000004rP6pAAE
52669,01t24000004rPBBAA2
44571,01t24000004rQINAA2
29852,01t24000004rRwiAAE
41602,01t24000004rWZUAA2
43138,01t24000004rXXFAA2
58479,01t24000004rXbqAAE
45014,01t24000004rXe6AAE
19697,01t24000004rXmZAAU
45637,01t24000004rZZ3AAM
33579,01t24000004ra8DAAQ
18531,01t24000004raOpAAI
21739,01t24000004ravPAAQ
47217,01t24000004raz7AAA
18976,01t24000004rc7vAAA
43828,01t24000004rcC7AAI
47032,01t24000004rcYrAAI
22655,01t24000004rcZ1AAI
21251,01t24000004rcZBAAY
32185,01t24000004rcblAAA
42480,01t24000004rcf4AAA
44599,01t24000004rcicAAA
23886,01t24000004rcf5AAA
20562,01t24000004rckxAAA
41408,01t24000004rclqAAA
30606,01t24000004rcpdAAA
26439,01t24000004rcxDAAQ
32918,01t24000004rd10AAA
53729,01t24000004reL6AAI
38916,01t24000004reQGAAY
44831,01t24000004reQHAAY
21283,01t24000004rea6AAA
33609,01t24000004repBAAQ
54557,01t24000004pQwGAAU
54541,01t24000004pQwHAAU
54865,01t24000004pRRdAAM
1001782,01t24000004pRpVAAU
56584,01t24000004pS1RAAU
101179,01t24000004pSBWAA2
1003440,01t24000004pSMFAA2
59467,01t24000004pSP9AAM
55913,01t24000004pSBXAA2
1002575,01t24000004pSaRAAU
55881,01t24000004pSdkAAE
48802,01t24000004pSkHAAU
1003081,01t24000004pSnGAAU
1002927,01t24000004pSvPAAU
10725,01t24000004pUepAAE
10835,01t24000004pV9dAAE
23341,01t24000004qI2bAAE
1001531,01t24000004qIIAAA2
1003118,01t24000004qIIBAA2
798029,01t24000004qIICAA2
1001039,01t24000004qIONAA2
1006364,01t24000004qIOOAA2
24750,01t24000004qIjkAAE
11870,01t24000004qIjlAAE
43249,01t24000004qKLGAA2
1002956,01t24000004qKLHAA2
47187,01t24000004qKfaAAE
10681,01t24000004qKfbAAE
23028,01t24000004rerqAAA
1003548,01t24000004qMt0AAE
15769,01t24000004qN0LAAU
18070,01t24000004qOF2AAM
13622,01t24000004qONaAAM
19626,01t24000004qObhAAE
40720,01t24000004qObiAAE
24774,01t24000004qOr6AAE
4010212,01t24000004qOr7AAE
22774,01t24000004qPCYAA2
18747,01t24000004qPCZAA2
32733,01t24000004qPCaAAM
42950,01t24000004qQavAAE
22218,01t24000004qQgPAAU
1006938,01t24000004qQugAAE
11448,01t24000004qQuhAAE
18086,01t24000004qQuiAAE
36868,01t24000004qReoAAE
26382,01t24000004qRepAAE
28947,01t24000004qRw9AAE
19943,01t24000004qSAaAAM
18548,01t24000004qTmQAAU
34570,01t24000004qTmRAAU
41390,01t24000004qU9ZAAU
52902,01t24000004qU9aAAE
825458,01t24000004qUr2AAE
26585,01t24000004rJuAAAU
38756,01t24000004rMMuAAM
24159,01t24000004rOARAA2
13547,01t24000004rOjHAAU
33797,01t24000004rQyEAAU
57402,01t24000004rcPBAAY
27007,01t24000004rcZVAAY
36636,01t24000004reOoAAI
11263,01t24000004qLfvAAE
43715,01t24000004qLgyAAE
14365,01t24000004qMq6AAE
15713,01t24000004qMq7AAE
41436,01t24000004qNrFAAU
41817,01t24000004qNrGAAU
54322,01t24000004qOdiAAE
36972,01t24000004qOlIAAU
47612,01t24000004qOlJAAU
1006279,01t24000004qOw1AAE
34635,01t24000004qP3lAAE
20188,01t24000004qP7JAAU
10952,01t24000004qP7KAAU
22897,01t24000004qP7LAAU
15747,01t24000004qRzwAAE
25561,01t24000004qRzxAAE
26851,01t24000004qSHWAA2
38238,01t24000004qSHXAA2
12609,01t24000004qSNAAA2
69090,01t24000004qTq3AAE
26717,01t24000004qTq4AAE
51390,01t24000004qTxxAAE
15661,01t24000004qU2nAAE
15296,01t24000004qU2oAAE
11007,01t24000004qUA3AAM
30158,01t24000004qUUNAA2
35809,01t24000004qUVLAA2
60434,01t24000004wxGXAAY
55397,01t24000004pS3DAAU
1000141,01t24000004pSWeAAM
10454,01t24000004pULEAA2
16345,01t24000004pUefAAE
10048,01t24000004pUnSAAU
10717,01t24000004pUs8AAE
43786,01t24000004pUxwAAE
14114,01t24000004pVkyAAE
28181,01t24000004qHdlAAE
45399,01t24000004qHvpAAE
16715,01t24000004qHvqAAE
21085,01t24000004qINyAAM
26782,01t24000004qIO8AAM
13513,01t24000004qIO9AAM
28697,01t24000004qISyAAM
15548,01t24000004qISzAAM
55675,01t24000004qJvSAAU
1003208,01t24000004qJvTAAU
13183,01t24000004qK6zAAE
11662,01t24000004qK70AAE
18196,01t24000004qK7dAAE
1003377,01t24000004qK9BAAU
38933,01t24000004qKAwAAM
22099,01t24000004qKD2AAM
1006769,01t24000004qK9CAAU
27433,01t24000004qKMTAA2
25916,01t24000004qKMUAA2
12938,01t24000004qKSCAA2
39826,01t24000004qKT5AAM
34230,01t24000004qKSDAA2
1003701,01t24000004qKRtAAM
10695,01t24000004qKVBAA2
13715,01t24000004qKPnAAM
1003447,01t24000004qKW4AAM
12212,01t24000004qKWEAA2
35960,01t24000004qKWFAA2
10340,01t24000004qKWxAAM
17991,01t24000004qKY0AAM
1003393,01t24000004qKY1AAM
52175,01t24000004rJrLAAU
29623,01t24000004rJrMAAU
44339,01t24000004rLMFAA2
51928,01t24000004rLmSAAU
40244,01t24000004rOmaAAE
27714,01t24000004rR0AAAU
24408,01t24000004rRS9AAM
23468,01t24000004rRSAAA2
42739,01t24000004rSgbAAE
28229,01t24000004rTaAAAU
29158,01t24000004rTlhAAE
54133,01t24000004rTq3AAE
26417,01t24000004rTzjAAE
48282,01t24000004rX6dAAE
37883,01t24000004rX7MAAU
34654,01t24000004rX7NAAU
21621,01t24000004raSIAAY
14928,01t24000004rahIAAQ
25127,01t24000004rammAAA
32827,01t24000004reUhAAI
33896,01t24000004reUiAAI
22318,01t24000004reehAAA
28716,01t24000004revxAAA
1003553,01t24000004qNQsAAM
38329,01t24000004qNxXAAU
45234,01t24000004qOURAA2
58291,01t24000004qOUSAA2
42586,01t24000004qOUTAA2
19342,01t24000004qOUUAA2
20388,01t24000004qOUVAA2
29406,01t24000004qOqDAAU
49079,01t24000004qOtRAAU
27268,01t24000004qP1GAAU
19027,01t24000004qTUCAA2
13019,01t24000004qU1zAAE
51979,01t24000004qU8CAAU
25713,01t24000004qUgEAAU
17192,01t24000004qUwbAAE
37498,01t24000004qUwcAAE
30273,01t24000004rLdpAAE
25181,01t24000004rNwAAAU
51502,01t24000004rP3bAAE
27773,01t24000004rU5XAAU
452513,01t24000004rWNiAAM
57667,01t24000004rWQNAA2
31528,01t24000004rZppAAE
513166,01t24000004rZpqAAE
58047,01t24000004ra5sAAA
57308,01t24000004raQbAAI
38370,01t24000004rcbbAAA
29503,01t24000004rcdhAAA
45719,01t24000004rchZAAQ
42606,01t24000004rckOAAQ
39005,01t24000004reSCAAY
22719,01t24000004reSDAAY
1006067,01t24000004qLXhAAM
14278,01t24000004qLiLAAU
12752,01t24000004qNsIAAU
41447,01t24000004qOlSAAU
18164,01t24000004qOyWAAU
35230,01t24000004qOyXAAU
11123,01t24000004qOyYAAU
76767,01t24000004qPAmAAM
27936,01t24000004qQa2AAE
51294,01t24000004qRBSAA2
12062,01t24000004qRRQAA2
1006705,01t24000004qRe5AAE
54092,01t24000004qRngAAE
42326,01t24000004qRsHAAU
27197,01t24000004qS2HAAU
16531,01t24000004qS2IAAU
48872,01t24000004qSItAAM
51343,01t24000004qSIuAAM
814401,01t24000004qTjbAAE
26515,01t24000004qTmVAAU
12737,01t24000004rLaRAAU
32021,01t24000004rNqbAAE
26000,01t24000004rOMhAAM
26849,01t24000004rOrzAAE
32829,01t24000004rP61AAE
42487,01t24000004rTJiAAM
18002,01t24000004rTKMAA2
48574,01t24000004rTKNAA2
53906,01t24000004rUWTAA2
56784,01t24000004rW8iAAE
